"Zone ID","hhd"
"E02003238",5737
"E02003239",8282
"E02003240",6618
"E02003241",7174
"E02003242",8378
"E02003243",12157
"E02003244",10022
"E02003245",8241
"E02003246",9343
"E02003247",8681
"E02003248",11423
"E02003249",12772
"E02003250",11893
"E02003251",7760
"E02003252",12435
"E02003253",10208
"E02003254",9234
"E02003255",13723
"E02003257",9611
"E02003258",8590
"E02003259",6798
"E02003260",8944
"E02003261",6324
"E02003262",11124
"E02003263",12800
"E02003264",9812
"E02003265",8232
"E02003266",10097
"E02003267",14629
"E02003268",12845
"E02003269",10772
"E02003270",8727
"E02003271",10206
"E02003272",11316
"E02003273",12027
"E02003274",11294
"E02003276",9086
"E02003277",11604
"E02003278",12619
"E02003279",9391
"E02003280",10576
"E02003281",9397
"E02003282",10631
"E02003283",10912
"E02003284",11190
"E02003285",11227
"E02003286",9350
"E02003287",10058
"E02003288",12884
"E02003289",9841
"E02003290",9381
"E02003291",11671
"E02003292",11904
"E02003293",11157
"E02003294",9073
"E02003295",10005
"E02003296",7083
"E02003297",7292
"E02003298",7060
"E02003299",6355
"E02003300",8945
"E02003301",12004
"E02003302",10350
"E02003303",9508
"E02003304",9628
"E02003305",7063
"E02003307",10512
"E02003308",7687
"E02003309",7770
"E02003311",9107
"E02003312",9422
"E02003313",14768
"E02003314",6727
"E02003315",5724
"E02003316",12142
"E02003317",7004
"E02003318",5957
"E02003319",8085
"E02003320",8822
"E02003321",6489
"E02003322",7330
"E02003323",7347
"E02003324",10068
"E02003325",7280
"E02003326",7699
"E02003327",7371
"E02003328",9610
"E02003329",6838
"E02003330",6752
"E02003331",8857
"E02003332",6093
"E02003333",6758
"E02003334",6167
"E02003335",7416
"E02003336",6354
"E02003337",6654
"E02003338",7296
"E02003339",6316
"E02003340",8025
"E02003341",6602
"E02003342",6363
"E02003343",5964
"E02003344",6801
"E02003345",6253
"E02003346",7041
"E02003347",6097
"E02003348",8011
"E02003349",7347
"E02003350",6447
"E02003351",7914
"E02003352",5755
"E02003353",11936
"E02003354",10238
"E02003355",6957
"E02003356",6914
"E02003357",10182
"E02003358",11795
"E02003359",6323
"E02003360",11622
"E02003361",7438
"E02003362",6690
"E02003363",6087
"E02003364",6847
"E02003365",6882
"E02003366",6439
"E02003367",6277
"E02003368",5694
"E02003369",6173
"E02003370",6662
"E02003371",5926
"E02003372",7846
"E02003373",7975
"E02003374",5852
"E02003375",6173
"E02003376",5794
"E02003377",9523
"E02003378",7928
"E02003379",6859
"E02003380",8144
"E02003381",6056
"E02003382",7487
"E02003383",6916
"E02003384",6404
"E02003385",11132
"E02003386",8283
"E02003387",9493
"E02003388",5987
"E02003389",7983
"E02003390",7736
"E02003391",8383
"E02003392",8684
"E02003393",8120
"E02003394",8578
"E02003395",11251
"E02003396",9806
"E02003397",8211
"E02003398",11455
"E02003400",8666
"E02003401",8893
"E02003402",10071
"E02003403",9368
"E02003404",6299
"E02003405",13060
"E02003406",8244
"E02003407",10903
"E02003408",11292
"E02003409",10406
"E02003410",12232
"E02003411",12431
"E02003412",10390
"E02003414",13753
"E02003415",13280
"E02003416",9809
"E02003417",12753
"E02003418",10286
"E02003419",8980
"E02003420",6418
"E02003421",5669
"E02003422",11707
"E02003423",6568
"E02003424",9158
"E02003425",13057
"E02003426",9685
"E02003427",8184
"E02003428",9161
"E02003429",7483
"E02003430",5512
"E02003431",6965
"E02003432",6915
"E02003433",6471
"E02003434",9042
"E02003435",7139
"E02003436",8949
"E02003437",7144
"E02003438",10608
"E02003439",5463
"E02003440",9238
"E02003441",7604
"E02003442",8489
"E02003443",6987
"E02003444",9376
"E02003445",8765
"E02003446",8267
"E02003447",10588
"E02003448",8070
"E02003449",7488
"E02003450",13075
"E02003451",9606
"E02003452",9472
"E02003453",6980
"E02003454",8568
"E02003455",10588
"E02003456",8157
"E02003457",9769
"E02003458",8127
"E02003459",8954
"E02003460",11615
"E02003461",7357
"E02003462",8071
"E02003463",6748
"E02003464",7063
"E02003465",6063
"E02003466",7785
"E02003467",6445
"E02003468",8605
"E02003469",5729
"E02003470",6194
"E02003471",6628
"E02003472",10119
"E02003473",5608
"E02003474",9005
"E02003476",8547
"E02003478",6751
"E02003479",7665
"E02003480",8130
"E02003481",8364
"E02003482",8662
"E02003483",11205
"E02003484",7121
"E02003485",8234
"E02003486",10174
"E02003487",7386
"E02003488",8452
"E02003489",7548
"E02003490",11135
"E02003491",7740
"E02003492",5812
"E02003493",7962
"E02003494",6640
"E02003495",7155
"E02003496",7751
"E02003497",7501
"E02003498",8204
"E02003499",7752
"E02003500",8034
"E02003501",8316
"E02003502",7726
"E02003503",9025
"E02003504",8440
"E02003505",8902
"E02003506",7108
"E02003507",9677
"E02003508",8644
"E02003509",8783
"E02003510",8477
"E02003511",8604
"E02003512",8660
"E02003513",6284
"E02003514",8404
"E02003515",9035
"E02003516",8151
"E02003517",10391
"E02003518",7302
"E02003519",8151
"E02003520",8796
"E02003521",7610
"E02003522",7510
"E02003523",10051
"E02003524",8115
"E02003525",6433
"E02003526",6719
"E02003527",6380
"E02003529",8296
"E02003530",7851
"E02003531",7722
"E02003532",7842
"E02003533",5777
"E02003534",8891
"E02003535",9624
"E02003536",7900
"E02003537",10220
"E02003538",10283
"E02003540",9328
"E02003541",10497
"E02003542",8829
"E02003543",8752
"E02003544",6318
"E02003545",6524
"E02003546",7891
"E02003547",7783
"E02003548",6007
"E02003549",6697
"E02003550",7872
"E02003551",5011
"E02003552",6132
"E02003553",6956
"E02003554",5922
"E02003555",8703
"E02003556",5751
"E02003557",6774
"E02003558",7219
"E02003559",7806
"E02003560",7468
"E02003561",7380
"E02003562",8285
"E02003563",7987
"E02003564",8052
"E02003565",6597
"E02003566",6402
"E02003567",8021
"E02003568",7980
"E02003569",7796
"E02003570",10736
"E02003571",7153
"E02003572",6093
"E02003573",7851
"E02003574",7660
"E02003575",6528
"E02003576",8104
"E02003578",6310
"E02003579",9382
"E02003580",6181
"E02003581",7712
"E02003582",8562
"E02003583",7629
"E02003584",5850
"E02003585",6529
"E02003586",7513
"E02003587",8480
"E02003588",8313
"E02003589",7391
"E02003590",7268
"E02003591",9303
"E02003592",9445
"E02003593",5237
"E02003594",9061
"E02003595",8001
"E02003596",8354
"E02003597",5689
"E02003598",7179
"E02003599",5749
"E02003600",6337
"E02003601",8148
"E02003602",6509
"E02003603",11287
"E02003604",11153
"E02003605",9544
"E02003606",9325
"E02003607",11195
"E02003608",12107
"E02003609",11451
"E02003610",8971
"E02003611",9735
"E02003612",12411
"E02003613",5663
"E02003614",8134
"E02003615",10440
"E02003616",5599
"E02003617",8967
"E02003618",8701
"E02003619",11733
"E02003620",8119
"E02003621",8037
"E02003622",9209
"E02003623",12813
"E02003624",5074
"E02003625",8248
"E02003626",5600
"E02003627",10443
"E02003628",9748
"E02003629",10630
"E02003630",11364
"E02003631",5435
"E02003632",6185
"E02003633",10527
"E02003635",10342
"E02003636",7265
"E02003637",10667
"E02003638",7594
"E02003639",9501
"E02003640",5984
"E02003641",5358
"E02003642",9601
"E02003643",13726
"E02003644",9962
"E02003645",6924
"E02003646",10654
"E02003647",10374
"E02003648",5501
"E02003649",6592
"E02003650",6980
"E02003651",6943
"E02003652",9771
"E02003653",6605
"E02003654",5780
"E02003655",10328
"E02003656",6589
"E02003657",7392
"E02003658",9930
"E02003659",9741
"E02003660",10797
"E02003661",5479
"E02003662",6174
"E02003663",14042
"E02003664",7998
"E02003665",5918
"E02003666",7573
"E02003667",9372
"E02003668",8728
"E02003669",7406
"E02003670",9078
"E02003671",5965
"E02003672",12289
"E02003673",9338
"E02003674",5558
"E02003675",8964
"E02003676",8096
"E02003677",10385
"E02003678",5746
"E02003679",6803
"E02003680",9790
"E02003681",10475
"E02003682",7570
"E02003683",7163
"E02003685",7997
"E02003686",7380
"E02003687",5766
"E02003688",12128
"E02003689",9145
"E02003690",7411
"E02003691",7118
"E02003692",8773
"E02003693",7176
"E02003694",8377
"E02003695",10785
"E02003696",8507
"E02003697",6289
"E02003698",8270
"E02003699",5770
"E02003701",11853
"E02003702",7898
"E02003703",8815
"E02003704",5805
"E02003705",7107
"E02003706",6759
"E02003707",6735
"E02003708",9775
"E02003709",5761
"E02003710",11901
"E02003711",9638
"E02003712",7983
"E02003713",5895
"E02003714",6727
"E02003715",6571
"E02003716",5900
"E02003717",9067
"E02003718",5598
"E02003719",10152
"E02003720",9544
"E02003721",9507
"E02003722",8205
"E02003723",6354
"E02003724",10199
"E02003725",8081
"E02003726",7423
"E02003727",9835
"E02003728",10418
"E02003729",9341
"E02003731",11288
"E02003732",9821
"E02003733",8451
"E02003734",11848
"E02003735",8384
"E02003736",10258
"E02003737",13160
"E02003738",6397
"E02003739",6387
"E02003740",6094
"E02003742",6784
"E02003743",10892
"E02003744",13489
"E02003745",10354
"E02003746",7326
"E02003747",12547
"E02003748",7644
"E02003749",6080
"E02003750",7369
"E02003751",7455
"E02003752",11118
"E02003753",11174
"E02003754",5662
"E02003755",8580
"E02003756",7060
"E02003757",6897
"E02003758",9362
"E02003759",5862
"E02003760",9055
"E02003761",5855
"E02003762",11429
"E02003763",9600
"E02003764",10251
"E02003765",7177
"E02003766",7884
"E02003767",6310
"E02003768",9980
"E02003769",6315
"E02003770",10857
"E02003771",6251
"E02003772",6679
"E02003773",10526
"E02003774",5610
"E02003775",7230
"E02003776",6689
"E02003777",9893
"E02003778",6374
"E02003780",11296
"E02003781",6076
"E02003784",8830
"E02003785",8869
"E02003786",6468
"E02003787",7638
"E02003788",8121
"E02003789",7232
"E02003790",9243
"E02003791",8267
"E02003792",9760
"E02003793",7117
"E02003794",8532
"E02003795",5605
"E02003796",7304
"E02003797",9731
"E02003798",6176
"E02003799",7309
"E02003800",7087
"E02003801",7061
"E02003802",7991
"E02003803",8678
"E02003804",6913
"E02003805",6272
"E02003806",8229
"E02003807",8771
"E02003808",6517
"E02003809",8094
"E02003810",9720
"E02003811",7570
"E02003812",6591
"E02003813",5964
"E02003814",8373
"E02003815",7514
"E02003816",7440
"E02003817",7624
"E02003818",5628
"E02003819",6486
"E02003820",9727
"E02003821",5590
"E02003822",11492
"E02003823",6844
"E02003824",6470
"E02003825",6332
"E02003826",8709
"E02003827",9404
"E02003828",6525
"E02003829",5265
"E02003830",7895
"E02003831",10051
"E02003832",6577
"E02003833",6352
"E02003834",6964
"E02003835",8293
"E02003836",6864
"E02003838",8221
"E02003839",6993
"E02003840",10743
"E02003841",7879
"E02003842",5587
"E02003843",6400
"E02003844",6635
"E02003845",10945
"E02003846",6845
"E02003847",9799
"E02003848",5254
"E02003849",8531
"E02003850",5083
"E02003851",5741
"E02003852",6451
"E02003853",6064
"E02003854",6430
"E02003855",6325
"E02003856",11411
"E02003857",6781
"E02003858",6839
"E02003859",11901
"E02003860",7289
"E02003861",6382
"E02003862",5111
"E02003863",6829
"E02003864",8398
"E02003865",7892
"E02003866",6253
"E02003867",7581
"E02003868",8421
"E02003869",7109
"E02003870",10331
"E02003871",6865
"E02003872",10164
"E02003873",6124
"E02003874",9104
"E02003875",6445
"E02003876",5692
"E02003877",9487
"E02003878",9032
"E02003879",9109
"E02003880",6553
"E02003881",5845
"E02003882",9474
"E02003883",11189
"E02003884",8876
"E02003885",6398
"E02003886",6462
"E02003887",6929
"E02003888",6374
"E02003889",6499
"E02003890",7047
"E02003891",6433
"E02003892",6637
"E02003893",6564
"E02003894",8199
"E02003895",9444
"E02003896",5837
"E02003898",6697
"E02003899",5222
"E02003900",7037
"E02003901",8150
"E02003902",5197
"E02003903",6160
"E02003904",4930
"E02003905",7093
"E02003906",6291
"E02003907",8443
"E02003908",8378
"E02003909",10322
"E02003910",6815
"E02003911",9105
"E02003912",8090
"E02003913",5925
"E02003914",8071
"E02003915",7965
"E02003916",6539
"E02003917",8347
"E02003918",7191
"E02003919",7327
"E02003920",8197
"E02003921",6243
"E02003922",9025
"E02003923",9414
"E02003924",7267
"E02003925",7246
"E02003926",8298
"E02003927",9483
"E02003928",12102
"E02003929",6875
"E02003930",8718
"E02003931",10492
"E02003932",7417
"E02003933",6972
"E02003934",7164
"E02003935",10064
"E02003936",8105
"E02003937",5215
"E02003938",6735
"E02003939",6764
"E02003940",6315
"E02003941",8759
"E02003942",7961
"E02003943",6814
"E02003944",10176
"E02003945",5815
"E02003946",9381
"E02003947",6406
"E02003948",8306
"E02003949",6488
"E02003950",5363
"E02003951",5773
"E02003952",9636
"E02003953",10742
"E02003954",7411
"E02003955",9979
"E02003956",7721
"E02003957",11010
"E02003958",8194
"E02003959",6877
"E02003960",5602
"E02003961",9595
"E02003962",7195
"E02003963",9856
"E02003964",7940
"E02003965",10853
"E02003966",6975
"E02003967",8097
"E02003968",8742
"E02003969",6485
"E02003970",8128
"E02003971",7645
"E02003973",8554
"E02003975",7086
"E02003976",6084
"E02003977",6151
"E02003978",5688
"E02003979",7619
"E02003980",6752
"E02003981",6397
"E02003982",8012
"E02003983",7227
"E02003984",6314
"E02003985",6669
"E02003986",6047
"E02003987",5969
"E02003988",6422
"E02003989",7491
"E02003990",10852
"E02003991",7483
"E02003992",7781
"E02003993",8780
"E02003994",7106
"E02003995",10093
"E02003996",9091
"E02003997",9468
"E02003998",6520
"E02003999",11785
"E02004000",5135
"E02004001",5159
"E02004002",9444
"E02004003",11519
"E02004004",9754
"E02004005",7654
"E02004006",8307
"E02004007",9402
"E02004008",6418
"E02004009",6170
"E02004010",7688
"E02004011",10806
"E02004012",5442
"E02004013",10198
"E02004014",7693
"E02004015",5522
"E02004016",7839
"E02004017",8843
"E02004018",8206
"E02004019",7616
"E02004020",8725
"E02004021",5196
"E02004022",5532
"E02004023",5643
"E02004024",7392
"E02004025",7735
"E02004026",8047
"E02004027",7708
"E02004028",7838
"E02004029",7282
"E02004030",5984
"E02004031",7369
"E02004032",8418
"E02004033",8768
"E02004034",6770
"E02004035",6367
"E02004036",10281
"E02004037",7877
"E02004038",7381
"E02004039",7681
"E02004040",9426
"E02004041",7279
"E02004043",7276
"E02004044",9051
"E02004045",9683
"E02004046",6160
"E02004047",6063
"E02004048",7024
"E02004049",7816
"E02004050",7759
"E02004051",9572
"E02004052",8691
"E02004053",7806
"E02004054",9056
"E02004055",6830
"E02004056",7958
"E02004057",7712
"E02004058",7973
"E02004059",7078
"E02004060",7449
"E02004061",7333
"E02004062",7564
"E02004063",7658
"E02004064",9492
"E02004065",8059
"E02004066",11241
"E02004067",6298
"E02004068",7224
"E02004069",6250
"E02004072",9252
"E02004073",8713
"E02004074",5784
"E02004075",7103
"E02004076",7455
"E02004077",7712
"E02004078",7012
"E02004080",9632
"E02004081",5780
"E02004082",5947
"E02004083",8228
"E02004084",5937
"E02004085",8789
"E02004086",7121
"E02004087",7732
"E02004088",7488
"E02004089",6819
"E02004090",5922
"E02004091",9268
"E02004092",9388
"E02004093",6323
"E02004094",6969
"E02004095",10116
"E02004096",9725
"E02004097",7449
"E02004098",7308
"E02004100",8100
"E02004102",7379
"E02004103",6828
"E02004104",7225
"E02004105",9198
"E02004106",6762
"E02004108",7456
"E02004109",6749
"E02004110",7378
"E02004111",5519
"E02004112",6226
"E02004113",10130
"E02004114",8429
"E02004115",8750
"E02004116",8487
"E02004117",8024
"E02004118",7462
"E02004119",11830
"E02004120",10927
"E02004121",9241
"E02004122",6374
"E02004123",6728
"E02004124",7556
"E02004125",8654
"E02004126",7384
"E02004128",11295
"E02004129",5976
"E02004130",6125
"E02004131",5436
"E02004132",8874
"E02004133",9704
"E02004135",8239
"E02004136",9429
"E02004137",5306
"E02004138",7451
"E02004139",6983
"E02004140",5145
"E02004141",6104
"E02004142",5638
"E02004143",6296
"E02004144",6817
"E02004145",6030
"E02004146",7535
"E02004147",6930
"E02004148",7434
"E02004149",6300
"E02004150",7077
"E02004151",9989
"E02004152",8428
"E02004153",7485
"E02004154",7940
"E02004155",7455
"E02004156",8974
"E02004157",6189
"E02004158",8033
"E02004159",12722
"E02004160",7104
"E02004161",8251
"E02004162",6761
"E02004163",8232
"E02004164",6743
"E02004165",8812
"E02004166",6762
"E02004167",6956
"E02004168",6235
"E02004169",7551
"E02004170",8706
"E02004171",8501
"E02004172",6466
"E02004173",7414
"E02004174",8038
"E02004175",5004
"E02004176",5421
"E02004177",5814
"E02004178",5184
"E02004179",8827
"E02004180",6416
"E02004181",5674
"E02004182",6245
"E02004183",5781
"E02004184",8479
"E02004185",6639
"E02004186",10157
"E02004187",10507
"E02004188",6969
"E02004189",6013
"E02004190",8604
"E02004191",8980
"E02004192",7690
"E02004193",11798
"E02004194",7296
"E02004195",5049
"E02004196",8053
"E02004197",7202
"E02004198",6197
"E02004199",5732
"E02004200",5103
"E02004201",5425
"E02004202",8638
"E02004203",5661
"E02004204",9799
"E02004205",8471
"E02004206",6518
"E02004207",6719
"E02004208",8245
"E02004209",9183
"E02004210",6443
"E02004211",6483
"E02004212",6118
"E02004213",8382
"E02004214",6044
"E02004215",5668
"E02004216",5555
"E02004217",7723
"E02004218",6111
"E02004219",5512
"E02004220",5942
"E02004221",6191
"E02004222",5661
"E02004223",12956
"E02004224",6378
"E02004225",5706
"E02004226",7278
"E02004227",10070
"E02004228",7142
"E02004229",9808
"E02004230",7651
"E02004231",6505
"E02004232",6810
"E02004233",12320
"E02004234",6084
"E02004235",6470
"E02004236",6154
"E02004237",8015
"E02004238",7420
"E02004239",6192
"E02004240",6109
"E02004241",9390
"E02004242",6417
"E02004244",7667
"E02004245",7416
"E02004246",7770
"E02004247",6054
"E02004248",7306
"E02004249",6026
"E02004250",7707
"E02004251",6295
"E02004252",7898
"E02004253",9624
"E02004254",10374
"E02004255",7241
"E02004256",9099
"E02004257",9057
"E02004258",10319
"E02004259",6371
"E02004260",7740
"E02004261",10245
"E02004262",7696
"E02004263",5815
"E02004264",8616
"E02004265",8425
"E02004266",8009
"E02004267",4954
"E02004268",9245
"E02004269",9264
"E02004270",7718
"E02004271",10007
"E02004272",12035
"E02004273",7047
"E02004274",6377
"E02004275",7644
"E02004276",5484
"E02004278",8813
"E02004279",7979
"E02004280",8302
"E02004281",7650
"E02004282",8704
"E02004283",8982
"E02004284",9385
"E02004285",7625
"E02004286",4959
"E02004287",5560
"E02004288",5211
"E02004289",7361
"E02004290",5677
"E02004291",7108
"E02004292",7894
"E02004293",9506
"E02004294",7836
"E02004295",7242
"E02004296",8360
"E02004297",7843
"E02004298",9859
"E02004299",8092
"E02004300",7683
"E02004301",9507
"E02004302",7799
"E02004303",10927
"E02004304",8880
"E02004305",10157
"E02004306",5987
"E02004307",6365
"E02004308",6670
"E02004309",6166
"E02004310",7790
"E02004311",9093
"E02004312",7394
"E02004313",6581
"E02004314",6351
"E02004315",11944
"E02004316",6479
"E02004317",7235
"E02004318",6482
"E02004319",7942
"E02004320",8525
"E02004321",7938
"E02004322",8602
"E02004323",7290
"E02004324",5747
"E02004325",8821
"E02004326",6713
"E02004327",5490
"E02004328",7172
"E02004329",6373
"E02004330",5823
"E02004331",7112
"E02004332",7329
"E02004333",6689
"E02004334",6978
"E02004335",7847
"E02004336",6668
"E02004337",10450
"E02004338",7282
"E02004339",6994
"E02004340",10328
"E02004341",8647
"E02004342",5501
"E02004343",5451
"E02004344",6931
"E02004345",12521
"E02004348",7798
"E02004349",9321
"E02004350",9664
"E02004351",7099
"E02004352",8077
"E02004353",7084
"E02004354",9012
"E02004355",6999
"E02004356",7343
"E02004357",7681
"E02004358",7984
"E02004359",7640
"E02004361",8083
"E02004362",8789
"E02004363",6581
"E02004364",8090
"E02004365",8351
"E02004366",7079
"E02004367",6253
"E02004368",8223
"E02004369",9851
"E02004370",8099
"E02004371",7109
"E02004372",7146
"E02004373",8718
"E02004374",7211
"E02004375",8194
"E02004376",6829
"E02004377",10206
"E02004378",8050
"E02004379",7599
"E02004380",9265
"E02004381",9332
"E02004382",6441
"E02004383",6954
"E02004384",7293
"E02004385",7659
"E02004386",6585
"E02004387",6040
"E02004388",7756
"E02004389",9096
"E02004390",8027
"E02004391",6356
"E02004392",8998
"E02004393",6296
"E02004394",7765
"E02004395",7602
"E02004396",8991
"E02004397",7983
"E02004398",9233
"E02004399",7827
"E02004400",10310
"E02004401",7606
"E02004402",8699
"E02004403",6427
"E02004404",6380
"E02004405",6029
"E02004406",7055
"E02004407",7899
"E02004408",8023
"E02004409",5140
"E02004410",7908
"E02004411",8481
"E02004412",8019
"E02004413",7195
"E02004414",6479
"E02004415",6572
"E02004416",6457
"E02004417",6422
"E02004418",5706
"E02004419",6268
"E02004420",13554
"E02004421",9196
"E02004422",11075
"E02004423",7536
"E02004424",7105
"E02004425",7343
"E02004426",8049
"E02004427",8057
"E02004428",6851
"E02004429",7571
"E02004430",8430
"E02004431",9719
"E02004432",6443
"E02004433",8637
"E02004434",8469
"E02004435",9789
"E02004436",7856
"E02004437",10043
"E02004438",9473
"E02004439",9880
"E02004440",9162
"E02004441",7811
"E02004442",8612
"E02004443",10247
"E02004444",8980
"E02004445",8256
"E02004446",7017
"E02004447",5971
"E02004448",7738
"E02004449",8758
"E02004450",6262
"E02004451",9393
"E02004452",9104
"E02004453",7416
"E02004454",9335
"E02004455",7932
"E02004456",9795
"E02004457",10500
"E02004458",9503
"E02004459",10330
"E02004460",9737
"E02004461",5742
"E02004462",11473
"E02004463",8029
"E02004464",9767
"E02004465",6340
"E02004466",8196
"E02004467",8186
"E02004468",10542
"E02004469",7264
"E02004470",11616
"E02004471",8363
"E02004472",6147
"E02004473",7823
"E02004474",7877
"E02004475",6626
"E02004476",8056
"E02004477",6044
"E02004478",6602
"E02004479",7945
"E02004480",6975
"E02004481",6647
"E02004482",8269
"E02004483",7964
"E02004484",8329
"E02004485",9841
"E02004486",8483
"E02004487",7611
"E02004488",9950
"E02004489",9275
"E02004490",7846
"E02004491",7477
"E02004492",9348
"E02004493",10253
"E02004495",8082
"E02004496",8112
"E02004497",7777
"E02004498",9884
"E02004499",6837
"E02004500",9203
"E02004501",7047
"E02004502",6830
"E02004503",8010
"E02004504",7955
"E02004505",6412
"E02004506",7056
"E02004507",9630
"E02004508",6536
"E02004512",11112
"E02004513",10141
"E02004514",5782
"E02004515",9646
"E02004516",12576
"E02004517",9477
"E02004518",8050
"E02004519",7447
"E02004520",9376
"E02004521",9391
"E02004522",7588
"E02004523",10385
"E02004524",8202
"E02004525",8064
"E02004526",7208
"E02004527",9235
"E02004528",8816
"E02004529",7325
"E02004530",7138
"E02004531",7098
"E02004532",6404
"E02004533",7565
"E02004534",9021
"E02004535",5953
"E02004536",6143
"E02004537",9526
"E02004538",9726
"E02004539",7923
"E02004540",6034
"E02004541",11680
"E02004542",6846
"E02004543",7526
"E02004544",11181
"E02004545",7921
"E02004546",8401
"E02004547",9916
"E02004548",8930
"E02004549",8111
"E02004550",8766
"E02004551",7588
"E02004552",6590
"E02004553",7845
"E02004554",7722
"E02004555",6374
"E02004556",7510
"E02004557",8809
"E02004558",6846
"E02004559",7988
"E02004560",8976
"E02004561",10368
"E02004562",8848
"E02004563",6593
"E02004564",7907
"E02004566",5585
"E02004567",8047
"E02004568",8851
"E02004569",8613
"E02004570",8640
"E02004571",7808
"E02004572",7900
"E02004573",6351
"E02004574",7860
"E02004575",11931
"E02004576",9084
"E02004577",6034
"E02004578",7456
"E02004579",7877
"E02004580",12162
"E02004581",8388
"E02004582",6955
"E02004583",8841
"E02004584",6520
"E02004585",9012
"E02004586",8110
"E02004587",7736
"E02004588",6855
"E02004589",7275
"E02004590",8191
"E02004591",7578
"E02004592",13035
"E02004593",8931
"E02004594",8207
"E02004595",14714
"E02004596",10565
"E02004597",8999
"E02004598",10687
"E02004599",7757
"E02004600",5553
"E02004601",5771
"E02004602",6614
"E02004603",7551
"E02004604",8236
"E02004605",5866
"E02004606",10295
"E02004607",9416
"E02004608",8638
"E02004609",7088
"E02004610",7045
"E02004611",12107
"E02004612",9340
"E02004613",6333
"E02004614",5432
"E02004615",8651
"E02004616",9945
"E02004617",9468
"E02004618",7138
"E02004619",7147
"E02004620",8409
"E02004621",5817
"E02004622",7297
"E02004623",9223
"E02004624",6541
"E02004625",10132
"E02004626",8929
"E02004627",6356
"E02004628",7845
"E02004629",12923
"E02004630",6356
"E02004632",10809
"E02004633",8313
"E02004634",11258
"E02004635",7244
"E02004636",7694
"E02004637",8804
"E02004638",5817
"E02004639",11087
"E02004640",8607
"E02004641",7361
"E02004642",12060
"E02004643",8181
"E02004644",9104
"E02004645",9038
"E02004646",9108
"E02004647",6066
"E02004648",5668
"E02004649",7226
"E02004650",14800
"E02004651",11147
"E02004652",6588
"E02004653",7607
"E02004654",11362
"E02004655",7845
"E02004656",11268
"E02004657",6729
"E02004658",6277
"E02004659",7097
"E02004660",6546
"E02004661",8521
"E02004662",6498
"E02004663",6385
"E02004664",7388
"E02004665",8629
"E02004666",11981
"E02004667",10619
"E02004668",9092
"E02004669",7448
"E02004671",7116
"E02004672",12201
"E02004673",7683
"E02004674",12124
"E02004675",7667
"E02004676",7960
"E02004677",7440
"E02004678",7542
"E02004679",10932
"E02004680",7848
"E02004681",14871
"E02004682",8331
"E02004683",8047
"E02004684",11294
"E02004685",7777
"E02004686",8771
"E02004687",7662
"E02004688",7837
"E02004689",5631
"E02004690",8044
"E02004691",7819
"E02004692",7224
"E02004693",7446
"E02004694",7470
"E02004695",8753
"E02004696",7514
"E02004697",6562
"E02004698",6534
"E02004699",10643
"E02004700",6883
"E02004702",7967
"E02004703",12513
"E02004704",6200
"E02004705",9673
"E02004706",7339
"E02004707",10800
"E02004708",9619
"E02004709",8732
"E02004710",6548
"E02004712",8685
"E02004713",7989
"E02004714",7467
"E02004715",9018
"E02004716",8729
"E02004717",12932
"E02004718",8662
"E02004719",11423
"E02004720",11144
"E02004721",11751
"E02004722",6951
"E02004723",9722
"E02004724",9648
"E02004725",5317
"E02004726",6021
"E02004727",10164
"E02004728",8974
"E02004729",7200
"E02004730",8433
"E02004731",7560
"E02004732",8806
"E02004733",7908
"E02004734",9955
"E02004735",7419
"E02004736",8085
"E02004737",7481
"E02004738",7208
"E02004739",6474
"E02004740",7040
"E02004741",7495
"E02004742",7032
"E02004743",7313
"E02004744",9792
"E02004745",8421
"E02004746",11014
"E02004747",6144
"E02004748",9339
"E02004749",6989
"E02004750",7297
"E02004751",8411
"E02004752",7942
"E02004753",10780
"E02004754",7163
"E02004755",12114
"E02004756",9622
"E02004757",7868
"E02004758",9056
"E02004759",8153
"E02004760",10591
"E02004761",5944
"E02004764",8137
"E02004765",6036
"E02004766",6928
"E02004767",5792
"E02004768",5350
"E02004769",6370
"E02004770",6846
"E02004771",8957
"E02004772",9295
"E02004774",10076
"E02004775",10212
"E02004776",5845
"E02004777",5167
"E02004778",6086
"E02004779",10764
"E02004780",5861
"E02004781",7918
"E02004782",7713
"E02004783",7035
"E02004784",5403
"E02004785",5347
"E02004786",8212
"E02004787",7245
"E02004788",7078
"E02004789",10364
"E02004790",8048
"E02004791",5547
"E02004792",8407
"E02004793",7108
"E02004794",6775
"E02004795",8307
"E02004796",9596
"E02004797",8120
"E02004798",6107
"E02004799",7754
"E02004800",7099
"E02004801",7578
"E02004802",6680
"E02004803",7481
"E02004804",7155
"E02004805",8491
"E02004806",8034
"E02004807",9450
"E02004808",11477
"E02004809",10483
"E02004810",8079
"E02004811",7889
"E02004812",6682
"E02004813",6405
"E02004814",7029
"E02004815",7366
"E02004817",7439
"E02004818",9810
"E02004819",7643
"E02004820",7112
"E02004821",5090
"E02004822",7986
"E02004823",8618
"E02004824",5762
"E02004825",10789
"E02004826",9602
"E02004827",7344
"E02004828",7179
"E02004829",5891
"E02004830",6683
"E02004831",9668
"E02004832",8340
"E02004833",8976
"E02004834",7272
"E02004835",9198
"E02004836",6054
"E02004837",8174
"E02004838",9673
"E02004839",8962
"E02004840",10157
"E02004841",11561
