"Var1","shannon","SMS"
"E02007055",0.472727495703791,"urban14b_2"
"E02007056",0.392919871178968,"urban14b_2"
"E02007057",0.428955166240832,"urban14b_2"
"E02007058",0.342484629010007,"urban14b_2"
"E02007059",0.386823254166099,"urban14b_2"
"E02007060",0.491507921074925,"urban14b_2"
"E02007061",0.39657234415034,"urban14b_2"
"E02007062",0.424918385638873,"urban14b_2"
"E02007063",0.391932634263432,"urban14b_2"
"E02007064",0.457089437740351,"urban14b_2"
"E02007065",0.401465771276346,"urban14b_2"
"E02007066",0.381560250128006,"urban14b_2"
"E02007067",0.493799416582618,"urban14b_2"
"E02007068",0.43674951934624,"urban14b_2"
"E02007069",0.418789992766456,"urban14b_2"
"E02007070",0.523492863260808,"urban14b_2"
"E02007071",0.38293740797661,"urban14b_2"
"E02007072",0.424413207403804,"urban14b_2"
"E02007073",0.454371435906328,"urban14b_2"
"E02007074",0.42268491865567,"urban14b_2"
"E02007075",0.419198085474309,"urban14b_2"
"E02007076",0.412991779930585,"urban14b_2"
"E02007077",0.41293958249578,"urban14b_2"
"E02007078",0.578518303101993,"urban14b_2"
"E02007079",0.404933270777178,"urban14b_2"
"E02007080",0.36835399917587,"urban14b_2"
"E02007081",0.401893229042733,"urban14b_2"
"E02007082",0.338878493210592,"urban14b_2"
"E02007083",0.326121001496661,"urban14b_2"
"E02007084",0.33381036574321,"urban14b_2"
"E02007085",0.367133699064786,"urban14b_2"
"E02007086",0.322293325657543,"urban14b_2"
"E02007087",0.527378268072012,"urban14b_2"
"E02007088",0.166750917976523,"urban14b_2"
"E02007089",0.140449575450278,"urban14b_2"
"E02007090",0.521384333334799,"urban14b_2"
"E02007091",0.516563648479437,"urban14b_2"
"E02007092",0.571509430270403,"urban14b_2"
"E02007093",0.157954472840946,"urban14b_2"
"E02007094",0.179801209968378,"urban14b_2"
"E02007095",0.369739702117198,"urban14b_2"
"E02007096",0.534179387734617,"urban14b_2"
"E02007097",0.272696585527957,"urban14b_2"
"E02007098",0.504261497481011,"urban14b_2"
"E02007099",0.312170618019813,"urban14b_2"
"E02007100",0.513047213634253,"urban14b_2"
"E02007101",0.350676484825861,"urban14b_2"
"E02007102",0.448386789021454,"urban14b_2"
"E02007103",0.483510053071477,"urban14b_2"
"E02007104",0.524940669490089,"urban14b_2"
"E02007105",0.347657965705999,"urban14b_2"
"E02007106",0.305864431291485,"urban14b_2"
"E02007107",0.154576447791987,"urban14b_2"
"E02007108",0.381636582790227,"urban14b_2"
"E02007109",0.403007336941914,"urban14b_2"
"E02007110",0.388140596494286,"urban14b_2"
"E02007111",0.364985563195014,"urban14b_2"
"E02007112",0.315336033842561,"urban14b_2"
"E02007113",0.339237687672687,"urban14b_2"
"E02007114",0.332276900099995,"urban14b_2"
"E02007115",0.354092705468819,"urban14b_2"
"E02007116",0.383142826082039,"urban14b_2"
"E02000001",0.12948253620786,"qimd19_2"
"E02000002",0.109270548933133,"qimd19_2"
"E02000003",0.0851465987785109,"qimd19_2"
"E02000004",0.153122507660739,"qimd19_2"
"E02000005",0.0846909344955778,"qimd19_2"
"E02000007",0.0897972744215343,"qimd19_2"
"E02000008",0.0697819350530943,"qimd19_2"
"E02000009",0.0685234280281391,"qimd19_2"
"E02000010",0.095316964694841,"qimd19_2"
"E02000011",0.137795375678575,"qimd19_2"
"E02000012",0.0984985672196186,"qimd19_2"
"E02000013",0.0967076333286877,"qimd19_2"
"E02000014",0.0933701871321127,"qimd19_2"
"E02000015",0.108300844829085,"qimd19_2"
"E02000016",0.0759831407088523,"qimd19_2"
"E02000017",0.102082921765424,"qimd19_2"
"E02000018",0.0928028655987037,"qimd19_2"
"E02000019",0.0924402282526961,"qimd19_2"
"E02000020",0.0623367724262069,"qimd19_2"
"E02000021",0.103293592883797,"qimd19_2"
"E02000022",0.100356596535142,"qimd19_2"
"E02000023",0.104107602384757,"qimd19_2"
"E02000024",0.149718912090672,"qimd19_2"
"E02000025",0.145862129667522,"qimd19_2"
"E02000026",0.212518921388333,"qimd19_2"
"E02000027",0.107572959318611,"qimd19_2"
"E02000028",0.205482311223868,"qimd19_2"
"E02000029",0.123869622732857,"qimd19_2"
"E02000030",0.154712135726113,"qimd19_2"
"E02000031",0.183512697905716,"qimd19_2"
"E02000032",0.196480778309082,"qimd19_2"
"E02000033",0.138913925005681,"qimd19_2"
"E02000034",0.153281058420365,"qimd19_2"
"E02000035",0.162724588999706,"qimd19_2"
"E02000036",0.11102715431779,"qimd19_2"
"E02000037",0.127102391968549,"qimd19_2"
"E02000038",0.118779950607583,"qimd19_2"
"E02000039",0.18806636107621,"qimd19_2"
"E02000040",0.137393468928884,"qimd19_2"
"E02000041",0.129176984123576,"qimd19_2"
"E02000042",0.107488929615351,"qimd19_2"
"E02000043",0.199008183085317,"qimd19_2"
"E02000044",0.109334134638642,"qimd19_2"
"E02000045",0.115225690087737,"qimd19_2"
"E02000046",0.178790395699804,"qimd19_2"
"E02000047",0.0790653462908145,"qimd19_2"
"E02000048",0.135195122539137,"qimd19_2"
"E02000049",0.0835704478039875,"qimd19_2"
"E02000050",0.117652139927622,"qimd19_2"
"E02000051",0.15311785441091,"qimd19_2"
"E02000052",0.136574782189064,"qimd19_2"
"E02000054",0.15170904232663,"qimd19_2"
"E02000055",0.0983852886821548,"qimd19_2"
"E02000056",0.172736830631185,"qimd19_2"
"E02000057",0.148042038962165,"qimd19_2"
"E02000058",0.134430195918223,"qimd19_2"
"E02000059",0.0845314847116335,"qimd19_2"
"E02000060",0.0988277114941252,"qimd19_2"
"E02000061",0.159582729631358,"qimd19_2"
"E02000062",0.127800856540251,"qimd19_2"
"E02000063",0.130338315480258,"qimd19_2"
"E02000064",0.144454357237954,"qimd19_2"
"E02000065",0.137513077583871,"qimd19_2"
"E02000066",0.10468767316903,"qimd19_2"
"E02000067",0.0965950361786999,"qimd19_2"
"E02000068",0.115465645157453,"qimd19_2"
"E02000069",0.166319709068897,"qimd19_2"
"E02000070",0.173436380252103,"qimd19_2"
"E02000071",0.157640885534071,"qimd19_2"
"E02000072",0.0700783178357348,"qimd19_2"
"E02000073",0.149487235004671,"qimd19_2"
"E02000074",0.114606398915418,"qimd19_2"
"E02000075",0.197152956752264,"qimd19_2"
"E02000077",0.16930190856152,"qimd19_2"
"E02000078",0.176523213028899,"qimd19_2"
"E02000079",0.1614201679669,"qimd19_2"
"E02000080",0.13991040128835,"qimd19_2"
"E02000081",0.153024066297378,"qimd19_2"
"E02000082",0.166543843181801,"qimd19_2"
"E02000083",0.0908392324384953,"qimd19_2"
"E02000084",0.144324781472167,"qimd19_2"
"E02000085",0.170900701117311,"qimd19_2"
"E02000086",0.215403404103989,"qimd19_2"
"E02000087",0.190301501539863,"qimd19_2"
"E02000088",0.197537996925304,"qimd19_2"
"E02000089",0.196876159691349,"qimd19_2"
"E02000090",0.143414878308152,"qimd19_2"
"E02000091",0.140846956162583,"qimd19_2"
"E02000092",0.150163116781787,"qimd19_2"
"E02000093",0.10204034976901,"qimd19_2"
"E02000094",0.111623092905604,"qimd19_2"
"E02000095",0.116229486356278,"qimd19_2"
"E02000096",0.181197319218421,"qimd19_2"
"E02000097",0.12622959714572,"qimd19_2"
"E02000098",0.117022812420382,"qimd19_2"
"E02000099",0.117528080896761,"qimd19_2"
"E02000100",0.168554367680026,"qimd19_2"
"E02000101",0.101600633717212,"qimd19_2"
"E02000102",0.107992829075485,"qimd19_2"
"E02000103",0.101473226480374,"qimd19_2"
"E02000104",0.134647539179953,"qimd19_2"
"E02000105",0.0989648604994344,"qimd19_2"
"E02000106",0.0886119612709949,"qimd19_2"
"E02000107",0.0898746506632836,"qimd19_2"
"E02000108",0.15624690493258,"qimd19_2"
"E02000110",0.143617907939407,"qimd19_2"
"E02000111",0.086586595346941,"qimd19_2"
"E02000112",0.0826414268675927,"qimd19_2"
"E02000113",0.0933351776290713,"qimd19_2"
"E02000114",0.104558159816046,"qimd19_2"
"E02000115",0.111925251061565,"qimd19_2"
"E02000116",0.104262580415131,"qimd19_2"
"E02000117",0.0728593372946294,"qimd19_2"
"E02000118",0.0861636975109968,"qimd19_2"
"E02000119",0.0847254529232968,"qimd19_2"
"E02000120",0.104661051944666,"qimd19_2"
"E02000121",0.0772964880108555,"qimd19_2"
"E02000122",0.148583906951955,"qimd19_2"
"E02000123",0.0685458961791339,"qimd19_2"
"E02000124",0.118577939379141,"qimd19_2"
"E02000125",0.1217386074903,"qimd19_2"
"E02000126",0.108616377287549,"qimd19_2"
"E02000127",0.107819861439585,"qimd19_2"
"E02000128",0.181546604619254,"qimd19_2"
"E02000130",0.144195906312144,"qimd19_2"
"E02000131",0.0860610613842733,"qimd19_2"
"E02000132",0.12173533688022,"qimd19_2"
"E02000133",0.152495680486402,"qimd19_2"
"E02000134",0.104476453106494,"qimd19_2"
"E02000135",0.0936873026000296,"qimd19_2"
"E02000136",0.214207852896206,"qimd19_2"
"E02000137",0.184846805746652,"qimd19_2"
"E02000138",0.183977778065103,"qimd19_2"
"E02000139",0.173322724021356,"qimd19_2"
"E02000140",0.106316879397241,"qimd19_2"
"E02000141",0.163257184564831,"qimd19_2"
"E02000142",0.174812551341956,"qimd19_2"
"E02000144",0.143837841469378,"qimd19_2"
"E02000145",0.106260804016813,"qimd19_2"
"E02000146",0.142127592517019,"qimd19_2"
"E02000147",0.192673589532321,"qimd19_2"
"E02000148",0.22958817608963,"qimd19_2"
"E02000149",0.124268663898682,"qimd19_2"
"E02000150",0.165594404264352,"qimd19_2"
"E02000151",0.208909309118861,"qimd19_2"
"E02000152",0.125449981402381,"qimd19_2"
"E02000153",0.192036346287871,"qimd19_2"
"E02000154",0.163880040638876,"qimd19_2"
"E02000155",0.177828688156017,"qimd19_2"
"E02000156",0.134859760258924,"qimd19_2"
"E02000157",0.189033532220873,"qimd19_2"
"E02000158",0.161807425672345,"qimd19_2"
"E02000159",0.219650114995211,"qimd19_2"
"E02000160",0.195363942525113,"qimd19_2"
"E02000161",0.18044504568819,"qimd19_2"
"E02000162",0.198649865973441,"qimd19_2"
"E02000163",0.205242935066047,"qimd19_2"
"E02000165",0.210726069714199,"qimd19_2"
"E02000166",0.162409004669069,"qimd19_2"
"E02000167",0.206093831718398,"qimd19_2"
"E02000168",0.149934351447293,"qimd19_2"
"E02000169",0.202602238415836,"qimd19_2"
"E02000170",0.155104105006821,"qimd19_2"
"E02000171",0.172610829696915,"qimd19_2"
"E02000172",0.101233006713631,"qimd19_2"
"E02000173",0.176934119820563,"qimd19_2"
"E02000174",0.116654260055469,"qimd19_2"
"E02000175",0.114556141969331,"qimd19_2"
"E02000176",0.220925908906012,"qimd19_2"
"E02000177",0.11242416700289,"qimd19_2"
"E02000178",0.102158765320524,"qimd19_2"
"E02000179",0.197771038974361,"qimd19_2"
"E02000180",0.113209750053558,"qimd19_2"
"E02000181",0.139413978483824,"qimd19_2"
"E02000182",0.169029706916228,"qimd19_2"
"E02000183",0.156582724427545,"qimd19_2"
"E02000184",0.10395952190421,"qimd19_2"
"E02000185",0.109411387721711,"qimd19_2"
"E02000186",0.139396028519629,"qimd19_2"
"E02000187",0.0905963527089504,"qimd19_2"
"E02000188",0.129074920977947,"qimd19_2"
"E02000191",0.216683020831271,"qimd19_2"
"E02000192",0.137975637954689,"qimd19_2"
"E02000193",0.174309784857022,"qimd19_2"
"E02000194",0.108485082445807,"qimd19_2"
"E02000195",0.130549894662437,"qimd19_2"
"E02000196",0.128008930204047,"qimd19_2"
"E02000197",0.134278340787872,"qimd19_2"
"E02000198",0.109661063595756,"qimd19_2"
"E02000199",0.117954242412887,"qimd19_2"
"E02000200",0.110046051232376,"qimd19_2"
"E02000201",0.105474523118036,"qimd19_2"
"E02000202",0.136012819524534,"qimd19_2"
"E02000203",0.116525052343796,"qimd19_2"
"E02000204",0.10477423699534,"qimd19_2"
"E02000206",0.0854510922060712,"qimd19_2"
"E02000207",0.10902270864421,"qimd19_2"
"E02000208",0.0826136478536182,"qimd19_2"
"E02000209",0.106121083954503,"qimd19_2"
"E02000210",0.134235804436927,"qimd19_2"
"E02000211",0.170311088138598,"qimd19_2"
"E02000212",0.100360791057247,"qimd19_2"
"E02000213",0.0690482499989421,"qimd19_2"
"E02000214",0.2177369863672,"qimd19_2"
"E02000215",0.0824727305694676,"qimd19_2"
"E02000216",0.188015577284825,"qimd19_2"
"E02000217",0.078544244678719,"qimd19_2"
"E02000218",0.147204712443541,"qimd19_2"
"E02000219",0.207591645220532,"qimd19_2"
"E02000221",0.0922444157867368,"qimd19_2"
"E02000222",0.141907501192859,"qimd19_2"
"E02000223",0.101400957212656,"qimd19_2"
"E02000224",0.145124207362048,"qimd19_2"
"E02000225",0.123068481357172,"qimd19_2"
"E02000226",0.211416409169936,"qimd19_2"
"E02000227",0.110650468079351,"qimd19_2"
"E02000228",0.200670950084193,"qimd19_2"
"E02000229",0.146577887787785,"qimd19_2"
"E02000230",0.124567100809789,"qimd19_2"
"E02000231",0.200496034333906,"qimd19_2"
"E02000232",0.221849329971838,"qimd19_2"
"E02000233",0.208387130290282,"qimd19_2"
"E02000234",0.132087158300107,"qimd19_2"
"E02000235",0.202803272386051,"qimd19_2"
"E02000236",0.165661784132483,"qimd19_2"
"E02000237",0.189044197716367,"qimd19_2"
"E02000238",0.10874563218309,"qimd19_2"
"E02000239",0.148738028138935,"qimd19_2"
"E02000240",0.0885865926657805,"qimd19_2"
"E02000241",0.157347011443626,"qimd19_2"
"E02000242",0.169689394550095,"qimd19_2"
"E02000243",0.115866718947373,"qimd19_2"
"E02000244",0.149233634660198,"qimd19_2"
"E02000245",0.0968293870753092,"qimd19_2"
"E02000246",0.102144914686903,"qimd19_2"
"E02000247",0.0900524289708504,"qimd19_2"
"E02000248",0.150109291086263,"qimd19_2"
"E02000249",0.119523543600683,"qimd19_2"
"E02000250",0.23412176869624,"qimd19_2"
"E02000251",0.144875381060022,"qimd19_2"
"E02000252",0.0916199306152221,"qimd19_2"
"E02000253",0.0919260072228023,"qimd19_2"
"E02000254",0.110242404765126,"qimd19_2"
"E02000255",0.125321593722319,"qimd19_2"
"E02000256",0.138847242554346,"qimd19_2"
"E02000258",0.162352963045882,"qimd19_2"
"E02000259",0.175417051399414,"qimd19_2"
"E02000260",0.102982298193326,"qimd19_2"
"E02000261",0.0746281953331372,"qimd19_2"
"E02000262",0.103679529235593,"qimd19_2"
"E02000263",0.071949692798781,"qimd19_2"
"E02000264",0.137332408797272,"qimd19_2"
"E02000265",0.089472697483298,"qimd19_2"
"E02000266",0.0714641605419982,"qimd19_2"
"E02000267",0.144027238078508,"qimd19_2"
"E02000268",0.132878182411719,"qimd19_2"
"E02000269",0.163836926248944,"qimd19_2"
"E02000270",0.089427444255888,"qimd19_2"
"E02000271",0.206683817798739,"qimd19_2"
"E02000272",0.204599806174006,"qimd19_2"
"E02000275",0.121761990190918,"qimd19_2"
"E02000276",0.184558143737013,"qimd19_2"
"E02000277",0.130366194788984,"qimd19_2"
"E02000278",0.0975244978018939,"qimd19_2"
"E02000279",0.073044009574199,"qimd19_2"
"E02000280",0.120242907057761,"qimd19_2"
"E02000281",0.102942642785703,"qimd19_2"
"E02000282",0.0896518089868067,"qimd19_2"
"E02000283",0.113195885052183,"qimd19_2"
"E02000284",0.141744376103072,"qimd19_2"
"E02000285",0.206599255697097,"qimd19_2"
"E02000286",0.146733125097643,"qimd19_2"
"E02000287",0.193237932592169,"qimd19_2"
"E02000288",0.0696913579389778,"qimd19_2"
"E02000289",0.203538726247653,"qimd19_2"
"E02000290",0.131317716545189,"qimd19_2"
"E02000291",0.101562886446611,"qimd19_2"
"E02000292",0.102020657360047,"qimd19_2"
"E02000293",0.219110698411219,"qimd19_2"
"E02000294",0.105618857573272,"qimd19_2"
"E02000295",0.160581003966839,"qimd19_2"
"E02000296",0.119627470835573,"qimd19_2"
"E02000297",0.154417662095308,"qimd19_2"
"E02000298",0.191400401623413,"qimd19_2"
"E02000299",0.0972689939179813,"qimd19_2"
"E02000300",0.104221155996319,"qimd19_2"
"E02000301",0.0895435484986202,"qimd19_2"
"E02000302",0.144516883136976,"qimd19_2"
"E02000303",0.107663646679221,"qimd19_2"
"E02000304",0.196799967460196,"qimd19_2"
"E02000305",0.139994133247669,"qimd19_2"
"E02000306",0.0994485529635898,"qimd19_2"
"E02000307",0.0989584649905305,"qimd19_2"
"E02000308",0.133826501323284,"qimd19_2"
"E02000309",0.0772960541738827,"qimd19_2"
"E02000311",0.0962411696588796,"qimd19_2"
"E02000312",0.107062882320224,"qimd19_2"
"E02000313",0.144798508232712,"qimd19_2"
"E02000314",0.0712387500006826,"qimd19_2"
"E02000315",0.0921226040198845,"qimd19_2"
"E02000317",0.117829343145705,"qimd19_2"
"E02000318",0.0889811213702105,"qimd19_2"
"E02000319",0.0903394630452805,"qimd19_2"
"E02000320",0.137719369373167,"qimd19_2"
"E02000321",0.117201198431517,"qimd19_2"
"E02000323",0.0686614571193714,"qimd19_2"
"E02000324",0.123392411004389,"qimd19_2"
"E02000326",0.146267039584761,"qimd19_2"
"E02000327",0.138256122428644,"qimd19_2"
"E02000328",0.180874061677523,"qimd19_2"
"E02000329",0.187934436059631,"qimd19_2"
"E02000331",0.117150953490294,"qimd19_2"
"E02000332",0.16153940323596,"qimd19_2"
"E02000333",0.209388095687507,"qimd19_2"
"E02000334",0.149708574006121,"qimd19_2"
"E02000335",0.202586439190273,"qimd19_2"
"E02000337",0.118408025329441,"qimd19_2"
"E02000339",0.196178383878005,"qimd19_2"
"E02000340",0.196070506791332,"qimd19_2"
"E02000341",0.116405367387001,"qimd19_2"
"E02000342",0.167794875474151,"qimd19_2"
"E02000343",0.142655333948333,"qimd19_2"
"E02000344",0.210284407671417,"qimd19_2"
"E02000345",0.102891884721612,"qimd19_2"
"E02000346",0.0892342265402175,"qimd19_2"
"E02000347",0.105210934529248,"qimd19_2"
"E02000348",0.102809695898507,"qimd19_2"
"E02000350",0.0879964785368414,"qimd19_2"
"E02000351",0.0921351329347373,"qimd19_2"
"E02000352",0.140723920278368,"qimd19_2"
"E02000353",0.119314555862674,"qimd19_2"
"E02000354",0.0889890983019972,"qimd19_2"
"E02000355",0.114037729926734,"qimd19_2"
"E02000356",0.128494712888285,"qimd19_2"
"E02000357",0.129853910660576,"qimd19_2"
"E02000358",0.07663879404315,"qimd19_2"
"E02000359",0.137462752345004,"qimd19_2"
"E02000360",0.0768732282111551,"qimd19_2"
"E02000361",0.096565577370191,"qimd19_2"
"E02000362",0.123588977944494,"qimd19_2"
"E02000363",0.0788823664532139,"qimd19_2"
"E02000364",0.10296788699169,"qimd19_2"
"E02000366",0.110068990684982,"qimd19_2"
"E02000367",0.0776645238193217,"qimd19_2"
"E02000368",0.0888176357489054,"qimd19_2"
"E02000369",0.0616845453599003,"qimd19_2"
"E02000370",0.0915387377532331,"qimd19_2"
"E02000372",0.0974137632809493,"qimd19_2"
"E02000373",0.122422313747927,"qimd19_2"
"E02000374",0.139169191030649,"qimd19_2"
"E02000375",0.122107329999284,"qimd19_2"
"E02000376",0.126522915229595,"qimd19_2"
"E02000377",0.123948348531683,"qimd19_2"
"E02000378",0.136685819394413,"qimd19_2"
"E02000379",0.159395040658756,"qimd19_2"
"E02000380",0.200097156340985,"qimd19_2"
"E02000381",0.148710084713984,"qimd19_2"
"E02000382",0.16051159424794,"qimd19_2"
"E02000383",0.127354329999384,"qimd19_2"
"E02000384",0.104897047555528,"qimd19_2"
"E02000385",0.149507722252349,"qimd19_2"
"E02000386",0.118461604744746,"qimd19_2"
"E02000387",0.145319431159748,"qimd19_2"
"E02000388",0.116698674936736,"qimd19_2"
"E02000389",0.141312664061244,"qimd19_2"
"E02000390",0.156818982205071,"qimd19_2"
"E02000391",0.148002717453466,"qimd19_2"
"E02000392",0.113921310033347,"qimd19_2"
"E02000393",0.189563144009724,"qimd19_2"
"E02000394",0.11536037507502,"qimd19_2"
"E02000395",0.204171241734819,"qimd19_2"
"E02000396",0.162250395182975,"qimd19_2"
"E02000397",0.120195253379608,"qimd19_2"
"E02000398",0.119930553768511,"qimd19_2"
"E02000400",0.123335810563593,"qimd19_2"
"E02000401",0.12857113883781,"qimd19_2"
"E02000402",0.138001036671951,"qimd19_2"
"E02000403",0.123149439323592,"qimd19_2"
"E02000404",0.12596415119246,"qimd19_2"
"E02000405",0.200876564903155,"qimd19_2"
"E02000406",0.127427365584865,"qimd19_2"
"E02000407",0.116825210014476,"qimd19_2"
"E02000408",0.110963784824877,"qimd19_2"
"E02000409",0.145428594948501,"qimd19_2"
"E02000410",0.211005642961806,"qimd19_2"
"E02000411",0.0829180404817326,"qimd19_2"
"E02000412",0.117622966158927,"qimd19_2"
"E02000413",0.155350763746778,"qimd19_2"
"E02000414",0.133867964025383,"qimd19_2"
"E02000415",0.127721014988544,"qimd19_2"
"E02000416",0.110940408670552,"qimd19_2"
"E02000417",0.205674749412799,"qimd19_2"
"E02000418",0.247617193219205,"qimd19_2"
"E02000419",0.10318234480499,"qimd19_2"
"E02000420",0.110331872181349,"qimd19_2"
"E02000421",0.102117802921028,"qimd19_2"
"E02000422",0.126074350200355,"qimd19_2"
"E02000423",0.12757077153898,"qimd19_2"
"E02000424",0.170267493255153,"qimd19_2"
"E02000425",0.102187327321589,"qimd19_2"
"E02000426",0.18580264419452,"qimd19_2"
"E02000427",0.132746148577935,"qimd19_2"
"E02000428",0.106373821148704,"qimd19_2"
"E02000429",0.195410474909387,"qimd19_2"
"E02000430",0.162070145920436,"qimd19_2"
"E02000431",0.200380415651146,"qimd19_2"
"E02000432",0.144450830812559,"qimd19_2"
"E02000433",0.166245876376093,"qimd19_2"
"E02000434",0.126522703264827,"qimd19_2"
"E02000435",0.150049528381418,"qimd19_2"
"E02000436",0.265497256736165,"qimd19_2"
"E02000437",0.144984559388346,"qimd19_2"
"E02000438",0.146568421998745,"qimd19_2"
"E02000439",0.12611504068171,"qimd19_2"
"E02000440",0.145201162495887,"qimd19_2"
"E02000441",0.166193024801771,"qimd19_2"
"E02000442",0.131677084245606,"qimd19_2"
"E02000443",0.0923368862606628,"qimd19_2"
"E02000444",0.152846016626786,"qimd19_2"
"E02000445",0.0847227538811872,"qimd19_2"
"E02000447",0.164119064905281,"qimd19_2"
"E02000448",0.21705209653803,"qimd19_2"
"E02000449",0.144393650897164,"qimd19_2"
"E02000451",0.223917289357879,"qimd19_2"
"E02000452",0.1184566974149,"qimd19_2"
"E02000453",0.154509972880657,"qimd19_2"
"E02000454",0.20717676850948,"qimd19_2"
"E02000455",0.0950493118831029,"qimd19_2"
"E02000456",0.161399397014341,"qimd19_2"
"E02000457",0.18917250119769,"qimd19_2"
"E02000459",0.126246783782665,"qimd19_2"
"E02000460",0.13052152125747,"qimd19_2"
"E02000461",0.213905593132412,"qimd19_2"
"E02000462",0.169501889581022,"qimd19_2"
"E02000463",0.137102393699626,"qimd19_2"
"E02000464",0.130475815752754,"qimd19_2"
"E02000465",0.105447764769294,"qimd19_2"
"E02000466",0.114859829068983,"qimd19_2"
"E02000467",0.0798466411145846,"qimd19_2"
"E02000468",0.143904332770869,"qimd19_2"
"E02000469",0.138769301272201,"qimd19_2"
"E02000470",0.141556804338141,"qimd19_2"
"E02000471",0.181018222570852,"qimd19_2"
"E02000472",0.147884557637564,"qimd19_2"
"E02000473",0.133576281693324,"qimd19_2"
"E02000474",0.13356817247366,"qimd19_2"
"E02000475",0.149162891350055,"qimd19_2"
"E02000476",0.105528025516932,"qimd19_2"
"E02000477",0.164766036104112,"qimd19_2"
"E02000478",0.254020679499237,"qimd19_2"
"E02000479",0.12448255301551,"qimd19_2"
"E02000480",0.0850018824163079,"qimd19_2"
"E02000481",0.173123519554664,"qimd19_2"
"E02000482",0.233148784624025,"qimd19_2"
"E02000483",0.174475250787539,"qimd19_2"
"E02000484",0.164213971993369,"qimd19_2"
"E02000485",0.164874565758545,"qimd19_2"
"E02000486",0.18982231006498,"qimd19_2"
"E02000487",0.203252715527214,"qimd19_2"
"E02000488",0.206054567588437,"qimd19_2"
"E02000489",0.144887647667032,"qimd19_2"
"E02000490",0.146568883052102,"qimd19_2"
"E02000491",0.0946248172701069,"qimd19_2"
"E02000492",0.199703891653142,"qimd19_2"
"E02000493",0.145206465093535,"qimd19_2"
"E02000494",0.184669101049692,"qimd19_2"
"E02000495",0.136121490627113,"qimd19_2"
"E02000496",0.164457422295247,"qimd19_2"
"E02000497",0.149060184894203,"qimd19_2"
"E02000498",0.218920545391509,"qimd19_2"
"E02000499",0.201971947363951,"qimd19_2"
"E02000500",0.188580020018388,"qimd19_2"
"E02000501",0.18229362521868,"qimd19_2"
"E02000502",0.162918477285093,"qimd19_2"
"E02000503",0.172730974403791,"qimd19_2"
"E02000504",0.20338989463828,"qimd19_2"
"E02000506",0.197180770804765,"qimd19_2"
"E02000507",0.16051796915248,"qimd19_2"
"E02000508",0.116782442309356,"qimd19_2"
"E02000509",0.130254725305159,"qimd19_2"
"E02000510",0.137083924346611,"qimd19_2"
"E02000511",0.121730421907357,"qimd19_2"
"E02000512",0.110442183524897,"qimd19_2"
"E02000513",0.0965383447230514,"qimd19_2"
"E02000514",0.108818022157232,"qimd19_2"
"E02000515",0.0717371990107167,"qimd19_2"
"E02000516",0.111920758101735,"qimd19_2"
"E02000517",0.0933212781372611,"qimd19_2"
"E02000518",0.101442926102328,"qimd19_2"
"E02000519",0.10249353125919,"qimd19_2"
"E02000520",0.0687867461806274,"qimd19_2"
"E02000521",0.07167275094243,"qimd19_2"
"E02000522",0.103259281272487,"qimd19_2"
"E02000523",0.0994623317760248,"qimd19_2"
"E02000524",0.131257977354364,"qimd19_2"
"E02000525",0.0954147185556734,"qimd19_2"
"E02000526",0.157492222765778,"qimd19_2"
"E02000529",0.101591696175735,"qimd19_2"
"E02000530",0.10915215335411,"qimd19_2"
"E02000531",0.0872736061407338,"qimd19_2"
"E02000532",0.140622531026049,"qimd19_2"
"E02000533",0.147042088106789,"qimd19_2"
"E02000534",0.155813194580411,"qimd19_2"
"E02000535",0.121785325184879,"qimd19_2"
"E02000536",0.110602327659423,"qimd19_2"
"E02000537",0.120420028845706,"qimd19_2"
"E02000538",0.0963342371913694,"qimd19_2"
"E02000539",0.095247991802634,"qimd19_2"
"E02000540",0.0961665535177043,"qimd19_2"
"E02000541",0.0935429562948405,"qimd19_2"
"E02000542",0.0794300792836996,"qimd19_2"
"E02000543",0.067204425236326,"qimd19_2"
"E02000544",0.159031996368379,"qimd19_2"
"E02000545",0.107609933637216,"qimd19_2"
"E02000546",0.113839362186551,"qimd19_2"
"E02000547",0.10982170425715,"qimd19_2"
"E02000548",0.0931490079615988,"qimd19_2"
"E02000549",0.0827982182414017,"qimd19_2"
"E02000550",0.0886330592377141,"qimd19_2"
"E02000551",0.0943280526205766,"qimd19_2"
"E02000552",0.128131867175281,"qimd19_2"
"E02000553",0.139875702612834,"qimd19_2"
"E02000554",0.0962600409418305,"qimd19_2"
"E02000555",0.100583233230368,"qimd19_2"
"E02000556",0.0810412785680863,"qimd19_2"
"E02000557",0.100474621579059,"qimd19_2"
"E02000558",0.0930012545967156,"qimd19_2"
"E02000559",0.109944214993666,"qimd19_2"
"E02000560",0.114004765604578,"qimd19_2"
"E02000561",0.156984130517424,"qimd19_2"
"E02000562",0.120643953014068,"qimd19_2"
"E02000563",0.100016928840271,"qimd19_2"
"E02000564",0.0696394605963493,"qimd19_2"
"E02000565",0.107865656992123,"qimd19_2"
"E02000566",0.125561379288963,"qimd19_2"
"E02000567",0.088676179133274,"qimd19_2"
"E02000568",0.087154466316091,"qimd19_2"
"E02000569",0.0970628347306831,"qimd19_2"
"E02000570",0.129457027169028,"qimd19_2"
"E02000571",0.0966083656001833,"qimd19_2"
"E02000572",0.098011358636813,"qimd19_2"
