"Zone ID","verygood","good","fair","bad","verybad"
"E02003377",5075,3191,949,247,60
"E02003378",3772,2865,973,248,71
"E02003379",3346,2483,774,213,43
"E02003380",3951,2963,957,218,56
"E02003381",3250,2046,591,131,37
"E02003382",3440,2708,982,291,66
"E02003383",3560,2444,719,153,43
"E02003384",3471,2122,632,146,32
"E02003385",5784,3811,1200,266,72
"E02003386",4056,2880,984,298,66
"E02003387",5032,3243,987,180,54
"E02003388",3183,1974,643,142,45
"E02003389",4180,2739,841,174,50
"E02003390",4498,2429,654,115,40
"E02003391",4577,2736,825,187,57
"E02003392",4440,2983,960,226,75
"E02003393",4059,2957,864,189,51
"E02003394",4065,3077,1009,335,93
"E02003395",5866,3978,1078,275,54
"E02003396",4803,3568,1067,300,68
"E02003397",3915,2783,1102,319,94
"E02003398",6012,3887,1169,307,81
"E02003400",4844,2899,713,164,46
"E02003401",4433,3208,933,233,86
"E02003402",5485,3397,900,222,68
"E02003403",4392,3254,1274,360,88
"E02003404",3103,2128,806,218,44
"E02003405",6339,4485,1581,509,146
"E02003406",3924,2777,1071,374,98
"E02003407",5693,3626,1124,358,101
"E02003408",5748,3880,1224,327,113
"E02003409",5330,3561,1100,323,92
"E02003410",6053,4202,1455,412,110
"E02003411",6435,4051,1426,406,114
"E02003412",5370,3532,1146,255,87
"E02003414",7231,4742,1346,349,85
"E02003415",6839,4638,1252,423,128
"E02003416",5446,3153,909,243,61
"E02003417",6845,4298,1257,264,87
"E02003418",5184,3584,1096,325,97
"E02003419",4582,3000,1044,275,79
"E02003420",3372,2164,676,165,41
"E02003421",3114,1854,533,133,33
"E02003422",6788,3580,997,270,72
"E02003423",3466,2167,726,150,61
"E02003424",5296,2918,744,153,48
"E02003425",7167,4275,1224,313,78
"E02003426",5602,3032,811,181,59
"E02003427",4248,2842,815,225,54
"E02003428",4866,3110,904,218,64
"E02003429",4175,2438,683,141,46
"E02003430",3042,1765,553,126,26
"E02003431",3635,2384,733,161,54
"E02003432",4040,2141,554,149,32
"E02003433",3310,2243,716,153,49
"E02003434",4834,2906,932,300,68
"E02003435",4265,2096,600,152,26
"E02003436",4884,2895,891,206,73
"E02003437",4166,2190,599,151,38
"E02003438",6450,3052,861,193,49
"E02003439",3135,1654,515,123,36
"E02003440",5245,2917,834,185,57
"E02003441",4012,2524,799,209,61
"E02003442",4914,2754,664,119,36
"E02003443",3289,2485,880,259,75
"E02003444",4919,3225,955,211,63
"E02003445",4375,3185,934,221,50
"E02003446",4469,2863,745,144,42
"E02003447",5839,3491,985,212,65
"E02003448",4485,2738,694,118,36
"E02003449",4096,2603,674,91,24
"E02003450",7304,4365,1115,234,57
"E02003451",4784,3311,1106,313,92
"E02003452",5586,3027,681,137,40
"E02003453",4168,2223,471,95,23
"E02003454",4756,2850,763,162,37
"E02003455",6107,3385,875,171,51
"E02003456",4688,2598,635,187,49
"E02003457",5660,3087,819,156,48
"E02003458",4575,2654,701,147,51
"E02003459",4698,2992,955,256,53
"E02003460",6188,3850,1193,296,87
"E02003461",3551,2602,904,244,56
"E02003462",4106,2851,859,207,48
"E02003463",3080,2478,862,266,62
"E02003464",3285,2441,942,304,91
"E02003465",2812,2122,839,214,76
"E02003466",3804,2794,885,241,64
"E02003467",3066,2193,840,263,82
"E02003468",4015,3156,1088,271,75
"E02003469",2604,2162,707,212,44
"E02003470",2835,2058,897,318,85
"E02003471",3035,2307,921,266,99
"E02003472",5448,3358,961,267,85
"E02003473",2731,2044,645,147,41
"E02003474",4859,2952,881,234,79
"E02003476",4163,2848,996,398,141
"E02003478",3491,2306,702,199,53
"E02003479",3806,2558,879,317,105
"E02003480",4210,2731,858,259,70
"E02003481",3909,2746,1155,409,144
"E02003482",4861,2791,766,203,41
"E02003483",6401,3600,867,264,73
"E02003484",3470,2536,805,248,61
"E02003485",3806,2847,1186,301,94
"E02003486",5848,3264,782,213,67
"E02003487",3321,2688,969,314,94
"E02003488",3788,3059,1164,343,99
"E02003489",3494,2703,979,275,97
"E02003490",5953,3426,1234,410,112
"E02003491",3923,2582,883,278,76
"E02003492",2544,1967,862,334,106
"E02003493",4289,2510,883,219,60
"E02003494",3554,2145,696,196,49
"E02003495",3420,2504,863,278,90
"E02003496",3581,2615,1060,350,145
"E02003497",4370,2264,643,158,67
"E02003498",3622,2713,1182,525,162
"E02003499",3341,2694,1154,440,124
"E02003500",4775,2479,591,147,42
"E02003501",4740,2617,724,184,53
"E02003502",3688,2583,1011,356,88
"E02003503",4521,2920,1086,374,124
"E02003504",4590,2772,789,237,52
"E02003505",4571,3103,893,261,73
"E02003506",4134,2156,569,190,60
"E02003507",4468,3322,1294,463,128
"E02003508",4627,2921,832,220,44
"E02003509",4586,2847,911,342,97
"E02003510",4589,2719,813,280,78
"E02003511",4631,2755,871,266,81
"E02003512",4499,2963,870,243,85
"E02003513",3313,1952,708,241,70
"E02003514",4290,2932,857,253,72
"E02003515",3628,2942,1553,664,248
"E02003516",4122,2846,859,258,66
"E02003517",5234,3529,1106,409,113
"E02003518",3637,2434,896,260,75
"E02003519",4108,2879,831,265,65
"E02003520",4006,2912,1212,510,156
"E02003521",3525,2443,1046,438,158
"E02003522",3601,2572,913,324,100
"E02003523",5015,3340,1276,313,107
"E02003524",3470,2801,1278,422,144
"E02003525",2964,2067,960,342,100
"E02003526",3325,2290,862,193,49
"E02003527",2965,2291,831,226,66
"E02003529",4151,2815,1022,243,65
"E02003530",3769,2699,982,306,92
"E02003531",3641,2900,915,196,65
"E02003532",3736,2854,896,276,79
"E02003533",2595,2025,834,258,65
"E02003534",4324,3218,989,287,73
"E02003535",4562,3500,1155,322,85
"E02003536",3280,2631,1335,512,142
"E02003537",4936,3574,1253,354,103
"E02003538",4727,3643,1406,407,100
"E02003540",4490,3218,1186,321,113
"E02003541",4899,3467,1423,550,158
"E02003542",4416,3167,949,240,55
"E02003543",4356,3137,953,249,57
"E02003544",3118,2248,676,222,54
"E02003545",3236,2190,801,248,51
"E02003546",3928,2688,970,237,66
"E02003547",3724,2708,989,292,70
"E02003548",3103,2026,670,168,39
"E02003549",3469,2238,726,198,61
"E02003550",3590,2880,996,318,88
"E02003551",2179,1708,779,264,81
"E02003552",2521,2099,1013,376,123
"E02003553",3439,2455,749,244,70
"E02003554",2883,2026,737,225,54
"E02003555",3976,3116,1130,380,101
"E02003556",2760,2014,735,182,60
"E02003557",3658,2259,647,167,43
"E02003558",3477,2379,946,325,94
"E02003559",4175,2624,748,200,59
"E02003560",3208,2607,1153,360,140
"E02003561",3493,2629,885,292,81
"E02003562",4058,2926,977,246,76
"E02003563",3654,2870,1007,364,92
"E02003564",3652,2890,1097,318,93
"E02003565",3407,2376,599,166,49
"E02003566",2812,2267,916,315,92
"E02003567",3826,2816,984,299,97
"E02003568",4021,2953,740,207,61
"E02003569",3603,2835,984,302,72
"E02003570",5510,3567,1168,373,118
"E02003571",3463,2591,778,243,80
"E02003572",2864,2196,769,214,50
"E02003573",3279,2821,1241,402,108
"E02003574",3494,2760,1007,310,89
"E02003575",2837,2268,953,372,99
"E02003576",3755,2854,1044,345,106
"E02003578",2826,2337,855,221,71
"E02003579",4654,3337,1025,287,79
"E02003580",2734,2089,905,339,114
"E02003581",3377,2791,1135,303,105
"E02003582",3843,3166,1141,341,72
"E02003583",3077,2755,1236,455,106
"E02003584",2188,2188,1026,360,88
"E02003585",2621,2483,1082,255,88
"E02003586",3152,2727,1166,365,103
"E02003587",3458,3073,1364,463,121
"E02003588",3377,3068,1336,400,132
"E02003589",3035,2654,1170,411,119
"E02003590",2876,2828,1172,311,80
"E02003591",3951,3497,1335,400,120
"E02003592",3491,3635,1639,534,146
"E02003593",2210,1909,820,222,74
"E02003594",3532,3347,1500,514,166
"E02003595",3105,2960,1418,384,134
"E02003596",3086,3141,1497,495,135
"E02003597",2369,2111,874,257,78
"E02003598",2783,2647,1213,426,110
"E02003599",2737,2086,669,207,50
"E02003600",2825,2385,872,193,62
"E02003601",4070,2891,909,221,57
"E02003602",3112,2322,821,193,61
"E02003603",5496,3934,1407,362,90
"E02003604",5757,3842,1137,332,84
"E02003605",5148,3101,1004,247,44
"E02003606",4867,3136,975,259,88
"E02003607",6020,3715,1077,306,77
"E02003608",6077,4171,1431,338,88
"E02003609",6205,3693,1179,285,90
"E02003610",4952,2914,870,186,49
"E02003611",5071,3314,1049,240,58
"E02003612",6596,4181,1258,279,98
"E02003613",2761,1947,693,199,63
"E02003614",4261,2844,809,164,56
"E02003615",5682,3421,1012,255,69
"E02003616",2826,1975,611,147,40
"E02003617",4467,3111,1043,288,58
"E02003618",4437,3014,909,273,68
"E02003619",5853,4195,1276,322,88
"E02003620",3743,2977,1042,299,57
"E02003621",3698,2957,1049,260,73
"E02003622",4173,3237,1233,455,112
"E02003623",7078,4252,1161,261,61
"E02003624",2583,1674,621,157,37
"E02003625",3884,2834,1077,361,94
"E02003626",2725,2033,643,153,44
"E02003627",5274,3496,1229,353,90
"E02003628",4696,3420,1162,372,98
"E02003629",4809,3835,1392,463,131
"E02003630",5361,3992,1393,482,136
"E02003631",2312,2057,770,231,65
"E02003632",2827,2265,836,205,52
"E02003633",5080,3812,1226,321,88
"E02003635",5530,3501,955,268,85
"E02003636",3674,2494,850,188,59
"E02003637",5289,3737,1257,301,85
"E02003638",3697,2803,841,205,46
"E02003639",4489,3309,1263,346,94
"E02003640",2970,2107,711,154,42
"E02003641",2746,1923,516,148,26
"E02003642",4622,3325,1180,365,111
"E02003643",7264,4675,1337,356,93
"E02003644",4818,3534,1178,340,92
"E02003645",3396,2450,853,174,52
"E02003646",5206,3790,1186,369,102
"E02003647",5099,3604,1235,336,98
"E02003648",2500,2043,666,244,50
"E02003649",3178,2390,804,180,40
"E02003650",3312,2441,895,258,74
"E02003651",3329,2488,841,223,62
"E02003652",5466,3163,916,186,40
"E02003653",3383,2257,735,185,45
"E02003654",3066,1951,577,144,42
"E02003655",5492,3448,1088,235,66
"E02003656",3308,2300,754,176,53
"E02003657",4073,2392,682,192,53
"E02003658",5453,3220,982,233,40
"E02003659",5406,3152,920,211,53
"E02003660",5793,3617,1057,265,65
"E02003661",2856,1862,592,140,29
"E02003662",3024,2176,738,181,56
"E02003663",7799,4661,1237,278,67
"E02003664",3939,2812,941,239,67
"E02003665",3041,2028,660,153,39
"E02003666",3620,2661,943,273,76
"E02003667",4784,3352,955,227,55
"E02003668",4441,3031,985,218,53
"E02003669",3442,2668,938,279,79
"E02003670",4636,3202,973,215,52
"E02003671",2901,2105,712,200,47
"E02003672",6653,4118,1144,292,82
"E02003673",4957,3160,930,222,68
"E02003674",3103,1789,510,117,37
"E02003675",5006,2830,847,211,69
"E02003676",4569,2513,780,191,43
"E02003677",5218,3619,1125,316,108
"E02003678",3094,1937,563,122,30
"E02003679",3430,2329,763,224,57
"E02003680",5432,3128,958,213,59
"E02003681",6040,3232,916,222,65
"E02003682",4309,2473,598,155,36
"E02003683",4113,2245,604,165,38
"E02003685",4698,2365,721,165,48
"E02003686",4262,2235,691,147,45
"E02003687",3363,1717,487,164,35
"E02003688",7127,3555,1073,291,82
"E02003689",5534,2702,714,146,49
"E02003690",3803,2359,914,268,70
"E02003691",3988,2248,658,189,34
"E02003692",4524,2997,938,247,67
"E02003693",3924,2380,683,136,53
"E02003694",4153,2862,1015,264,81
"E02003695",5642,3550,1164,320,108
"E02003696",4070,2967,1109,282,79
"E02003697",3536,2048,528,137,40
"E02003698",4504,2810,773,154,28
"E02003699",2859,2091,624,159,37
"E02003701",6126,4010,1328,299,92
"E02003702",4523,2475,700,163,37
"E02003703",4672,3007,857,233,46
"E02003704",3358,1825,472,124,26
"E02003705",3594,2468,776,215,54
"E02003706",3251,2479,768,211,50
"E02003707",3506,2277,740,154,58
"E02003708",4652,3529,1146,347,102
"E02003709",2781,2049,686,189,55
"E02003710",6239,4236,1084,286,56
"E02003711",4993,3371,948,255,71
"E02003712",3798,2760,1057,286,82
"E02003713",3041,2064,619,130,40
"E02003714",3606,2253,667,171,29
"E02003715",3968,1953,517,112,24
"E02003716",3060,2021,612,162,46
"E02003717",5118,2811,877,210,51
"E02003718",3232,1691,518,112,45
"E02003719",4891,3532,1208,413,108
"E02003720",4695,3453,1041,287,71
"E02003721",4751,3112,1193,349,102
"E02003722",4686,2590,721,165,43
"E02003723",3665,1964,587,103,35
"E02003724",5082,3344,1257,404,112
"E02003725",4836,2438,607,161,37
"E02003726",4373,2230,627,149,44
"E02003727",5593,3073,892,222,55
"E02003728",5773,3224,1030,304,87
"E02003729",4719,3212,1035,299,76
"E02003731",6249,3606,1055,272,104
"E02003732",4459,3678,1212,375,100
"E02003733",3844,3198,1064,281,62
"E02003734",5825,4191,1426,317,89
"E02003735",4174,2835,1038,275,62
"E02003736",4888,3561,1364,345,100
"E02003737",6297,4688,1615,435,126
"E02003738",3247,2152,767,186,45
"E02003739",3133,2251,762,184,57
"E02003740",3127,2009,724,179,55
"E02003742",2614,2552,1139,377,101
"E02003743",4438,4116,1603,555,179
"E02003744",5345,5178,2109,673,184
"E02003745",4238,3758,1648,530,179
"E02003746",3083,2642,1168,350,84
"E02003747",5170,4863,1868,501,145
"E02003748",2891,2849,1317,443,143
"E02003749",2625,2278,875,236,66
"E02003750",2856,2784,1241,383,104
"E02003751",3210,2716,1138,316,72
"E02003752",4619,4168,1676,507,143
"E02003753",5168,4026,1456,412,112
"E02003754",2694,2005,732,184,46
"E02003755",3656,3232,1241,363,85
"E02003756",3303,2621,854,219,63
"E02003757",3240,2487,865,247,58
"E02003758",4590,3383,1037,288,64
"E02003759",2863,2067,738,150,43
"E02003760",4146,3307,1125,370,107
"E02003761",2649,2168,792,198,48
"E02003762",5971,3829,1164,363,102
"E02003763",4645,3512,1102,294,50
"E02003764",5086,3648,1126,321,70
"E02003765",3293,2618,912,273,80
"E02003766",3986,2811,807,232,47
"E02003767",3285,2172,641,158,54
"E02003768",5056,3491,1102,259,72
"E02003769",2987,2315,757,199,57
"E02003770",5914,3570,1042,272,59
"E02003771",2826,2269,871,229,56
"E02003772",3287,2429,739,175,49
"E02003773",4909,3812,1332,376,99
"E02003774",2488,2010,801,250,62
"E02003775",3732,2452,783,202,65
"E02003776",3446,2238,778,174,52
"E02003777",5603,3128,901,212,50
"E02003778",3249,2212,697,171,47
"E02003780",5921,3719,1247,308,101
"E02003781",3125,2122,650,145,33
"E02003784",4696,2983,868,225,58
"E02003785",4627,3007,958,227,48
"E02003786",3459,2088,686,171,64
"E02003787",3661,2755,890,249,83
"E02003788",4377,2696,813,182,53
"E02003789",3474,2556,877,247,78
"E02003790",4674,3169,1081,257,62
"E02003791",4341,2808,831,226,61
"E02003792",4889,3335,1171,275,92
"E02003793",3716,2330,807,206,58
"E02003794",4264,2839,1027,316,86
"E02003795",2918,1811,624,204,48
"E02003796",3393,2478,997,324,112
"E02003797",5335,3135,974,226,61
"E02003798",2691,2103,855,390,137
"E02003799",3112,2471,1151,437,138
"E02003800",3905,2204,738,186,54
"E02003801",3691,2250,796,260,64
"E02003802",3781,2724,1010,363,113
"E02003803",4163,3121,1057,257,80
"E02003804",3552,2251,789,256,65
"E02003805",3426,1989,664,149,44
"E02003806",4661,2583,731,194,60
"E02003807",4526,2872,1003,314,56
"E02003808",3188,2103,799,327,101
"E02003809",4261,2607,901,264,61
"E02003810",5097,3130,1098,315,80
"E02003811",4137,2450,734,190,59
"E02003812",3517,2109,714,196,54
"E02003813",2664,2170,820,242,68
"E02003814",4193,2799,1012,291,79
"E02003815",3387,2598,1067,341,121
"E02003816",3372,2583,1076,339,70
"E02003817",3678,2662,958,254,72
"E02003818",2861,2003,588,145,31
"E02003819",3072,2264,841,245,64
"E02003820",5397,3133,880,258,58
"E02003821",2518,1938,788,267,79
"E02003822",5438,3990,1519,404,142
"E02003823",3029,2445,990,318,63
"E02003824",3391,2190,626,201,62
"E02003825",3134,2285,701,169,40
"E02003826",4033,2899,1181,449,147
"E02003827",4085,3290,1434,464,128
"E02003828",3036,2181,887,323,97
"E02003829",2143,1935,877,241,69
"E02003830",3616,2706,1095,370,108
"E02003831",5072,3451,1118,303,107
"E02003832",3116,2424,738,241,58
"E02003833",2949,2221,848,274,61
"E02003834",3271,2511,871,238,73
"E02003835",4044,2938,993,259,59
"E02003836",2910,2509,1032,328,84
"E02003838",4072,2786,1027,257,79
"E02003839",3239,2385,994,282,90
"E02003840",5403,3594,1314,325,107
"E02003841",3891,2494,1051,346,97
"E02003842",2885,1881,611,162,49
"E02003843",2690,2259,972,342,137
"E02003844",3169,2260,863,268,73
"E02003845",5028,3632,1503,611,171
"E02003846",2965,2341,974,427,138
"E02003847",5197,3294,987,246,74
"E02003848",2250,1811,786,305,102
"E02003849",3818,2779,1207,543,183
"E02003850",2375,1705,715,207,81
"E02003851",2820,2016,664,194,47
"E02003852",3124,2234,809,213,69
"E02003853",3068,2084,675,184,56
"E02003854",3391,2081,710,198,48
"E02003855",3266,2112,719,187,41
"E02003856",5774,3661,1388,466,122
"E02003857",3818,2068,672,175,48
"E02003858",4021,1999,636,142,41
"E02003859",6631,3667,1149,341,113
"E02003860",4414,2123,570,144,37
"E02003861",3221,2079,754,260,68
"E02003862",3067,1460,439,116,29
"E02003863",3938,2055,660,148,29
"E02003864",4797,2462,877,198,65
"E02003865",4204,2453,952,236,47
"E02003866",3484,1984,615,123,47
"E02003867",3937,2510,824,216,93
"E02003868",3852,2945,1134,386,104
"E02003869",3717,2297,835,195,65
"E02003870",4858,3691,1338,367,77
"E02003871",2983,2371,1036,368,107
"E02003872",5210,3401,1175,310,68
"E02003873",2743,2105,844,338,92
"E02003874",4552,3002,1099,346,105
"E02003875",3182,2203,774,211,75
"E02003876",2726,1896,798,224,47
"E02003877",4883,3128,1120,283,74
"E02003878",4436,3035,1183,306,72
"E02003879",4638,3055,1022,320,75
"E02003880",2869,2335,949,319,81
"E02003881",2637,2048,830,252,78
"E02003882",4174,3219,1382,553,146
"E02003883",6254,3521,1115,236,61
"E02003884",4708,2845,1005,255,62
"E02003885",3281,2119,737,210,52
"E02003886",2913,2231,938,300,80
"E02003887",3268,2417,881,269,93
"E02003888",2736,2156,979,377,126
"E02003889",2774,2197,1037,389,101
"E02003890",3260,2453,907,335,90
"E02003891",3402,2097,702,177,55
"E02003892",2880,2301,1065,307,84
"E02003893",2928,2295,968,277,97
"E02003894",3425,2966,1250,440,118
"E02003895",4198,3320,1336,468,121
"E02003896",2337,2038,989,373,100
"E02003898",3201,2313,836,276,72
"E02003899",2295,1684,854,292,98
"E02003900",3284,2424,963,283,83
"E02003901",3431,2842,1329,396,152
"E02003902",2194,1845,788,271,98
"E02003903",2740,2113,931,291,85
"E02003904",1994,1820,799,246,71
"E02003905",3623,2280,860,251,80
"E02003906",3115,2026,815,245,90
"E02003907",4507,2445,1067,343,84
"E02003908",4030,2769,1130,357,92
"E02003909",4992,3438,1325,435,132
"E02003910",3322,2277,868,280,68
"E02003911",4519,2985,1193,322,88
"E02003912",3889,2706,1106,308,82
"E02003913",2808,2016,775,249,77
"E02003914",3888,2743,1023,332,86
"E02003915",3553,2682,1149,432,150
"E02003916",3262,2255,774,199,49
"E02003917",4241,2684,1038,303,81
"E02003918",3314,2327,1095,343,109
"E02003919",3108,2515,1128,447,129
"E02003920",3876,2704,1144,371,102
"E02003921",2867,2078,909,299,89
"E02003922",4136,2996,1326,433,134
"E02003923",4264,3078,1432,475,165
"E02003924",3010,2349,1269,488,151
"E02003925",3161,2383,1188,397,118
"E02003926",4150,2680,1080,305,83
"E02003927",4636,3184,1199,343,121
"E02003928",6112,3882,1527,444,137
"E02003929",3125,2363,999,310,77
"E02003930",3969,2920,1299,411,121
"E02003931",4756,3505,1582,506,141
"E02003932",3555,2539,963,281,79
"E02003933",3098,2427,1022,326,99
"E02003934",3294,2421,1023,322,104
"E02003935",4530,3452,1484,473,125
"E02003936",3546,2940,1184,334,102
"E02003937",2562,1683,700,207,63
"E02003938",3263,2165,907,304,96
"E02003939",3131,2243,1033,287,70
"E02003940",2950,2130,904,252,78
"E02003941",3942,3180,1164,377,96
"E02003942",3424,2628,1311,458,140
"E02003943",3102,2237,977,380,118
"E02003944",4533,3580,1443,459,162
"E02003945",2632,2012,833,265,73
"E02003946",4415,3067,1306,437,156
"E02003947",2877,2159,980,297,90
"E02003948",3443,2794,1348,538,182
"E02003949",2557,2194,1146,443,148
"E02003950",2445,1764,827,252,74
"E02003951",2464,1981,907,302,118
"E02003952",4933,3114,1136,347,106
"E02003953",5182,3449,1481,469,161
"E02003954",3721,2291,996,318,84
"E02003955",4733,3329,1354,440,123
"E02003956",3318,2720,1137,408,138
"E02003957",4913,3790,1610,532,168
"E02003958",3672,2786,1214,383,138
"E02003959",3026,2280,1101,362,108
"E02003960",2431,1975,876,244,76
"E02003961",4459,3319,1307,396,114
"E02003962",3340,2368,1044,357,86
"E02003963",3991,3423,1632,604,206
"E02003964",3537,2695,1288,329,91
"E02003965",4737,3750,1692,534,140
"E02003966",3372,2413,891,238,60
"E02003967",3633,2720,1247,393,104
"E02003968",3792,3148,1280,411,112
"E02003969",2689,2174,1097,415,114
"E02003970",4027,2715,1047,278,61
"E02003971",3710,2639,978,250,68
"E02003973",3345,2948,1533,559,169
"E02003975",3387,2475,913,231,80
"E02003976",2983,2058,790,185,68
"E02003977",2969,2087,782,249,63
"E02003978",2522,2033,797,263,74
"E02003979",3567,2711,975,290,76
"E02003980",2624,2335,1156,481,155
"E02003981",3041,2262,772,255,66
"E02003982",3949,2691,976,322,74
"E02003983",3016,2423,1151,498,139
"E02003984",2339,2133,1191,509,142
"E02003985",2769,2271,1119,389,121
"E02003986",2449,2176,949,389,84
"E02003987",2626,2129,879,252,82
"E02003988",2864,2217,949,319,76
"E02003989",3350,2679,1056,322,82
"E02003990",5364,3700,1399,320,69
"E02003991",3620,2626,894,260,83
"E02003992",3395,2744,1174,385,83
"E02003993",4340,3035,1059,261,85
"E02003994",3121,2434,1089,356,107
"E02003995",4317,3516,1499,598,163
"E02003996",4028,3308,1197,446,112
"E02003997",4146,3125,1470,544,182
"E02003998",2817,2239,973,385,107
"E02003999",5878,3998,1429,387,92
"E02004000",2202,1766,799,281,89
"E02004001",2113,1691,968,300,88
"E02004002",4564,3114,1252,391,123
"E02004003",5185,3683,1815,642,194
"E02004004",4334,3101,1542,601,176
"E02004005",3352,2583,1181,432,107
"E02004006",3765,2941,1189,329,83
"E02004007",4175,3180,1403,492,152
"E02004008",2999,2264,872,230,53
"E02004009",3077,2152,722,173,45
"E02004010",3204,2832,1196,355,101
"E02004011",5207,3848,1337,334,83
"E02004012",2656,1905,659,169,52
"E02004013",4821,3588,1348,337,105
"E02004014",3604,2697,1053,262,79
"E02004015",2568,1934,780,183,55
"E02004016",3931,2630,960,245,73
"E02004017",4212,3163,1127,266,75
"E02004018",3960,2744,1069,359,74
"E02004019",3692,2712,924,240,51
"E02004020",4340,3038,1012,270,65
"E02004021",2575,1767,640,164,51
"E02004022",2758,1922,633,172,47
"E02004023",2770,1940,719,165,49
"E02004024",3722,2557,853,198,60
"E02004025",3593,2809,1012,257,64
"E02004026",3724,2805,1062,370,85
"E02004027",3402,2827,1109,298,70
"E02004028",3811,2756,963,252,55
"E02004029",3026,2540,1198,404,114
"E02004030",2783,2066,813,261,61
"E02004031",2912,2531,1309,478,139
"E02004032",3623,3122,1201,377,93
"E02004033",3738,3228,1307,406,84
"E02004034",2865,2579,961,292,73
"E02004035",2998,2234,849,218,68
"E02004036",4279,3747,1573,516,165
"E02004037",3728,2900,953,250,46
"E02004038",3268,2639,1087,307,78
"E02004039",3668,2681,989,272,70
"E02004040",4337,3368,1254,376,91
"E02004041",3232,2565,1078,330,74
"E02004043",3288,2624,1000,278,83
"E02004044",5159,2805,840,190,57
"E02004045",4401,3366,1329,449,138
"E02004046",2468,2204,1009,368,111
"E02004047",2487,2036,1011,402,127
"E02004048",2862,2416,1161,466,118
"E02004049",3220,2704,1310,458,124
"E02004050",3295,2574,1185,545,160
"E02004051",3787,3255,1655,648,226
"E02004052",3914,2933,1296,416,132
"E02004053",3096,2851,1262,473,124
"E02004054",4000,3057,1411,462,126
"E02004055",2717,2405,1201,390,117
"E02004056",3214,2783,1329,495,137
"E02004057",3259,2762,1196,394,100
"E02004058",3125,2735,1424,555,134
"E02004059",2949,2505,1163,372,91
"E02004060",2913,2628,1319,452,137
"E02004061",3049,2584,1188,406,106
"E02004062",3070,2656,1237,487,114
"E02004063",3461,2608,1136,347,106
"E02004064",4135,3335,1428,456,138
"E02004065",3845,2798,1066,300,50
"E02004066",4976,3903,1722,502,138
"E02004067",2221,2145,1236,541,157
"E02004068",3647,2390,874,245,69
"E02004069",3151,2114,751,189,45
"E02004072",4355,3286,1233,291,87
"E02004073",3898,3025,1270,410,110
"E02004074",2602,1984,904,225,69
"E02004075",3444,2527,852,217,61
"E02004076",3616,2562,928,279,70
"E02004077",4017,2600,880,165,50
"E02004078",2702,2390,1265,514,139
"E02004080",3988,3486,1565,460,133
"E02004081",2748,1964,774,230,64
"E02004082",2778,2221,732,178,38
"E02004083",3726,2956,1141,329,76
"E02004084",2345,2074,1098,315,105
"E02004085",4031,3026,1251,375,109
"E02004086",3346,2469,944,296,64
"E02004087",3370,2744,1195,348,74
"E02004088",3693,2613,927,207,50
"E02004089",2834,2416,1047,403,119
"E02004090",2621,2183,821,242,55
"E02004091",4264,3379,1195,341,87
"E02004092",4108,3339,1420,405,117
"E02004093",3131,2086,791,245,68
"E02004094",3146,2312,1017,387,106
"E02004095",4758,3486,1335,406,131
"E02004096",5115,3261,1035,244,70
"E02004097",3626,2619,905,236,63
"E02004098",3359,2502,1001,344,100
"E02004100",4165,2732,929,217,57
"E02004102",3238,2551,1148,346,96
"E02004103",3084,2351,970,338,85
"E02004104",3604,2505,882,192,42
"E02004105",4142,3230,1283,424,117
"E02004106",3027,2358,1002,286,88
"E02004108",3296,2557,1171,337,95
"E02004109",3315,2281,899,194,58
"E02004110",3668,2558,872,215,65
"E02004111",2273,1889,933,330,94
"E02004112",2722,2269,907,255,73
"E02004113",3897,3534,1798,702,199
"E02004114",3909,2948,1195,297,82
"E02004115",3708,3038,1408,478,118
"E02004116",3221,2890,1590,616,170
"E02004117",3531,2680,1257,441,115
"E02004118",3971,2471,793,178,49
"E02004119",6222,4071,1188,280,69
"E02004120",5514,3772,1257,306,78
"E02004121",4834,3089,989,265,67
"E02004122",3328,2182,660,168,37
"E02004123",3395,2274,760,211,87
"E02004124",3277,2710,1128,340,100
"E02004125",3569,3166,1357,456,109
"E02004126",3131,2564,1222,362,105
"E02004128",5231,3952,1574,410,128
"E02004129",2865,2124,782,175,31
"E02004130",2478,2212,1033,311,86
"E02004131",2395,2057,753,181,51
"E02004132",4637,2930,969,263,75
"E02004133",4209,3584,1417,403,91
"E02004135",3744,2993,1129,295,78
"E02004136",4832,3161,1082,277,76
"E02004137",2455,1940,708,161,42
"E02004138",2765,2849,1338,395,107
"E02004139",2946,2613,1044,302,78
"E02004140",2058,1921,905,203,58
"E02004141",3100,2037,701,212,53
"E02004142",2903,1878,666,158,33
"E02004143",2946,2194,840,260,56
"E02004144",3105,2417,976,248,71
"E02004145",2592,2252,886,256,44
"E02004146",3485,2572,1064,326,88
"E02004147",3144,2451,944,305,89
"E02004148",3092,2644,1194,391,113
"E02004149",3352,2039,672,174,63
"E02004150",3478,2381,874,284,60
"E02004151",5077,3185,1228,380,117
"E02004152",4991,2578,637,188,37
"E02004153",3574,2600,986,257,68
"E02004154",4285,2512,816,280,47
"E02004155",3492,2462,1018,356,127
"E02004156",4184,3055,1184,432,121
"E02004157",3503,1889,588,158,49
"E02004158",3852,2776,1009,305,91
"E02004159",6998,4152,1157,318,97
"E02004160",3256,2474,995,286,91
"E02004161",3818,2715,1202,412,104
